mls,latitude,longitude,campus_number,rating
64898666,29.6847951,-95.35976292,101912154,A
90165515,29.7033793,-95.3539023,101912154,A
94929803,29.69535249,-95.36459222,101912154,A
95233662,29.68511882,-95.3595682,101912154,A
4484698,29.66640914,-95.4804472,101912215,A
8431961,29.67116636,-95.49056462,101912215,A
10458434,29.66967986,-95.47730986,101912215,A
10518583,29.66304176,-95.48258681,101912215,A
12258124,29.66245927,-95.48798082,101912215,A
13237620,29.67519927,-95.490909,101912215,A
16773895,29.7063528,-95.3944449,101912215,A
16781831,29.66225859,-95.4787198,101912215,A
17821978,29.66854516,-95.48848958,101912215,A
19734021,29.67102723,-95.48823634,101912215,A
19947838,29.67125371,-95.48450856,101912215,A
20177779,29.67281619,-95.49035187,101912215,A
26183110,29.66073541,-95.47323983,101912215,A
28328422,29.66045182,-95.48227863,101912215,A
28713732,29.65929271,-95.47079259,101912215,A
28879198,29.67589173,-95.49259138,101912215,A
34155947,29.65806922,-95.48982229,101912215,A
37958479,29.66384395,-95.48419286,101912215,A
39772414,29.6909035,-95.4102903,101912215,A
40600230,29.663878,-95.477674,101912215,A
48666558,29.67017029,-95.49127224,101912215,A
50162937,29.67293286,-95.48107614,101912215,A
50752985,29.66309819,-95.47403935,101912215,A
53096977,29.66852227,-95.49101527,101912215,A
54319227,29.66649232,-95.47390736,101912215,A
57128168,29.66649411,-95.47355579,101912215,A
57386013,29.65819651,-95.49361805,101912215,A
58445275,29.6646885,-95.4823985,101912215,A
68657317,29.65549646,-95.47502014,101912215,A
68996255,29.66626082,-95.3366262,101912215,A
74373771,29.67364257,-95.49064231,101912215,A
74474163,29.6585448,-95.46893989,101912215,A
74474511,29.65999929,-95.4799062,101912215,A
77328830,29.65825371,-95.48795453,101912215,A
81629655,29.67461414,-95.4909298,101912215,A
82284682,29.66776622,-95.48503141,101912215,A
84599572,29.67273257,-95.48357135,101912215,A
85364759,29.66254639,-95.47624283,101912215,A
86619660,29.65967178,-95.49366563,101912215,A
88491541,29.673602,-95.480931,101912215,A
92104795,29.6704702,-95.48042776,101912215,A
95120515,29.67529415,-95.49202633,101912215,A
95165913,29.66224558,-95.49092961,101912215,A
4663442,29.66430492,-95.45455985,101912224,B
7098707,29.6770556,-95.45216365,101912224,B
13288847,29.66166294,-95.456716,101912224,B
13474879,29.68175209,-95.45092026,101912224,B
15122012,29.66451148,-95.45298068,101912224,B
19213236,29.65629336,-95.45378875,101912224,B
20603539,29.65912487,-95.46341471,101912224,B
20985865,29.67474368,-95.45162521,101912224,B
22244297,29.65864078,-95.46114501,101912224,B
22523359,29.66339078,-95.4545536,101912224,B
22620714,29.67176355,-95.45353802,101912224,B
26732984,29.68295286,-95.450724,101912224,B
29856986,29.68028766,-95.44930245,101912224,B
30098078,29.68028697,-95.44935936,101912224,B
31607097,29.66338633,-95.45490552,101912224,B
34748376,29.67018171,-95.46062129,101912224,B
38333347,29.65854707,-95.46146877,101912224,B
40529147,29.66054142,-95.46158946,101912224,B
42251738,29.65999074,-95.46333463,101912224,B
43202550,29.6787227,-95.45287385,101912224,B
43531995,29.65605547,-95.46095551,101912224,B
45154424,29.65684957,-95.46074606,101912224,B
48508439,29.67503314,-95.45345857,101912224,B
58067813,29.65703676,-95.45868447,101912224,B
58534220,29.6602127,-95.4610038,101912224,B
62579740,29.66990352,-95.45831012,101912224,B
68628266,29.68010548,-95.45072218,101912224,B
70302789,29.66393397,-95.462575,101912224,B
71686521,29.6667432,-95.4589349,101912224,B
73763384,29.6688864,-95.45934733,101912224,B
74947575,29.67187368,-95.45614325,101912224,B
75736144,29.67704403,-95.45356234,101912224,B
80333076,29.67391751,-95.45144059,101912224,B
81095645,29.67194272,-95.45478788,101912224,B
81226023,29.66903455,-95.44917189,101912224,B
82589436,29.65860737,-95.46258316,101912224,B
85481503,29.66264639,-95.45970416,101912224,B
86259312,29.68028628,-95.44941627,101912224,B
86442289,29.6643959,-95.4624955,101912224,B
87831127,29.669749,-95.45694,101912224,B
89739177,29.65622227,-95.46079124,101912224,B
92791912,29.67087829,-95.45428429,101912224,B
4909411,29.74475553,-95.34536724,101912192,C
5326760,29.763201,-95.3586562,101912192,C
6372235,29.74752484,-95.35350933,101912192,C
10148749,29.74549406,-95.34609979,101912192,C
10608251,29.74019054,-95.32841339,101912192,C
12068812,29.74442051,-95.35313333,101912192,C
17583191,29.74791079,-95.33178195,101912192,C
20780265,29.73950924,-95.32890145,101912192,C
22406972,29.74720533,-95.33765856,101912192,C
28694421,29.74292512,-95.35278622,101912192,C
29817322,29.74863106,-95.33661243,101912192,C
32906638,29.763201,-95.3586562,101912192,C
33382136,29.763201,-95.3586562,101912192,C
34372551,29.74495443,-95.34881543,101912192,C
34994664,29.74842888,-95.34726673,101912192,C
48179783,29.74624955,-95.32957733,101912192,C
52026606,29.74443345,-95.3568141,101912192,C
66785241,29.74901971,-95.35190714,101912192,C
70416909,29.75150409,-95.34863392,101912192,C
73366224,29.74578729,-95.35235686,101912192,C
78250042,29.74204704,-95.33172445,101912192,C
80601626,29.7473739,-95.3599412,101912192,C
83398890,29.74574604,-95.35201092,101912192,C
85878670,29.75074865,-95.34931224,101912192,C
87660222,29.74457686,-95.34639959,101912192,C
88086540,29.74472289,-95.34664156,101912192,C
89565373,29.74363078,-95.33514686,101912192,C
92325908,29.74452259,-95.35563382,101912192,C
93910011,29.74444104,-95.35682692,101912192,C
94488058,29.74258912,-95.35608465,101912192,C
95575139,29.74015798,-95.34181765,101912192,C
96492724,29.74285545,-95.3505091,101912192,C
97142901,29.74471477,-95.34662811,101912192,C
98568963,29.74627298,-95.35288665,101912192,C
4909411,29.74475553,-95.34536724,101912001,C
5326760,29.763201,-95.3586562,101912001,C
6123855,29.73281092,-95.32328255,101912001,C
8302616,29.73878845,-95.32684461,101912001,C
9831345,29.71764232,-95.31102568,101912001,C
10148749,29.74549406,-95.34609979,101912001,C
10366439,29.74981686,-95.33685329,101912001,C
10402150,29.75467287,-95.3302854,101912001,C
10608251,29.74019054,-95.32841339,101912001,C
10846313,29.73051063,-95.32907016,101912001,C
11384759,29.74364027,-95.29623814,101912001,C
12020420,29.731531,-95.318138,101912001,C
12265589,29.7370243,-95.3218819,101912001,C
12503971,29.72156886,-95.30163583,101912001,C
15106979,29.74685659,-95.34139135,101912001,C
15425931,29.72059835,-95.31145969,101912001,C
15809925,29.72127967,-95.31864522,101912001,C
15937626,29.74420462,-95.3148772,101912001,C
17327175,29.73374414,-95.33158843,101912001,C
17580127,29.72258868,-95.29809616,101912001,C
17583191,29.74791079,-95.33178195,101912001,C
18847614,29.73969458,-95.32488058,101912001,C
19371028,29.737406,-95.30810049,101912001,C
20681303,29.74869094,-95.33860614,101912001,C
20780265,29.73950924,-95.32890145,101912001,C
22128284,29.744875,-95.329039,101912001,C
22406972,29.74720533,-95.33765856,101912001,C
22785384,29.74233567,-95.31675072,101912001,C
25898314,30.0828955,-95.1826399,101912001,C
26095848,29.74553347,-95.32649529,101912001,C
29509511,29.70938741,-95.32402144,101912001,C
29817322,29.74863106,-95.33661243,101912001,C
29956317,29.714325,-95.3203555,101912001,C
30014595,29.75622175,-95.0896828,101912001,C
30683484,29.74229084,-95.305827,101912001,C
31251253,31.4493468,-95.1132713,101912001,C
31568715,29.74789573,-95.30658941,101912001,C
32263872,29.74300443,-95.30572851,101912001,C
32906638,29.763201,-95.3586562,101912001,C
33382136,29.763201,-95.3586562,101912001,C
33450007,29.739763,-95.325092,101912001,C
33892673,29.74840157,-95.33800991,101912001,C
35296285,29.72896223,-95.3297816,101912001,C
35404452,29.72207602,-95.29740027,101912001,C
39696799,29.71690821,-95.32038367,101912001,C
41576471,29.7558655,-95.0897994,101912001,C
42768657,29.74072129,-95.2966266,101912001,C
43930637,29.72274185,-95.32529597,101912001,C
44015375,29.74981686,-95.33685329,101912001,C
44708217,29.72629792,-95.3193289,101912001,C
45638369,29.73955483,-95.3307311,101912001,C
47108477,29.73863188,-95.32641347,101912001,C
47217815,30.0828955,-95.1826399,101912001,C
48179783,29.74624955,-95.32957733,101912001,C
49490691,29.7529878,-95.33403976,101912001,C
54669616,30.0828955,-95.1826399,101912001,C
59330881,29.73698055,-95.323476,101912001,C
60135546,29.74697629,-95.32690214,101912001,C
60196374,29.746722,-95.3294912,101912001,C
61342320,29.72319182,-95.31821227,101912001,C
63267551,29.7453544,-95.3256431,101912001,C
65571088,30.0828955,-95.1826399,101912001,C
66726099,29.7454402,-95.32901093,101912001,C
68534191,29.73223243,-95.32118171,101912001,C
69613690,29.74515048,-95.33052728,101912001,C
70161219,29.72579174,-95.3012895,101912001,C
70194931,29.74293318,-95.31885742,101912001,C
71233956,29.72987929,-95.3177238,101912001,C
72988216,29.73698994,-95.3282962,101912001,C
74389810,29.721226,-95.31790469,101912001,C
74731895,29.73023224,-95.32983335,101912001,C
78250042,29.74204704,-95.33172445,101912001,C
78664465,29.73457937,-95.33840614,101912001,C
79922066,29.73969984,-95.32489684,101912001,C
80601626,29.7473739,-95.3599412,101912001,C
82012322,29.72199343,-95.31789586,101912001,C
83422855,29.72274185,-95.32529597,101912001,C
86641262,29.72987845,-95.32608053,101912001,C
86688821,29.72525706,-95.29727325,101912001,C
89565373,29.74363078,-95.33514686,101912001,C
90027378,29.74981686,-95.33685329,101912001,C
90298150,29.74948188,-95.33821202,101912001,C
91091193,29.73874986,-95.305097,101912001,C
91619250,29.74422127,-95.32287842,101912001,C
92214244,29.74753286,-95.29890186,101912001,C
92503654,30.0828955,-95.1826399,101912001,C
94071584,29.71456334,-95.32318128,101912001,C
94574841,30.0828955,-95.1826399,101912001,C
94762165,29.72526333,-95.326547,101912001,C
94871183,29.73847973,-95.29367598,101912001,C
95100132,29.73101034,-95.32851173,101912001,C
95336597,29.74339718,-95.32077489,101912001,C
95575139,29.74015798,-95.34181765,101912001,C
95907527,30.0828955,-95.1826399,101912001,C
98389196,29.73909967,-95.29379953,101912001,C
4944117,29.76713397,-95.63805968,101912275,A
6454114,29.7725483,-95.62621799,101912275,A
10821833,29.75091119,-95.63987831,101912275,A
11861207,29.772727,-95.6302835,101912275,A
12502411,29.74995813,-95.63881865,101912275,A
14493532,29.74916074,-95.63680911,101912275,A
26183074,29.76697064,-95.628046,101912275,A
29751168,29.76694445,-95.6342513,101912275,A
34970480,29.76939005,-95.63543475,101912275,A
38099118,29.75056771,-95.62965143,101912275,A
47098269,29.769693,-95.634423,101912275,A
52856939,29.745619,-95.636366,101912275,A
53932802,29.76432896,-95.63683192,101912275,A
56943559,29.74604209,-95.62908876,101912275,A
60996442,29.76735657,-95.63807228,101912275,A
65317447,29.77756041,-95.62826449,101912275,A
66390015,29.76291275,-95.6312004,101912275,A
69058865,29.74517281,-95.62918384,101912275,A
69071781,29.76716,-95.62648733,101912275,A
69992386,29.76478945,-95.64078666,101912275,A
71867153,29.77162939,-95.62755771,101912275,A
74175327,29.76724928,-95.62980739,101912275,A
78411455,29.76168673,-95.635665,101912275,A
94580053,29.75735622,-95.63130152,101912275,A
95361381,29.74828258,-95.62865441,101912275,A
98990945,29.76696164,-95.63230218,101912275,A
5199344,29.62100987,-95.2703439,101912383,A
63823497,29.62897429,-95.27730129,101912383,A
5229819,29.68323423,-95.44420145,101912196,B
11549404,29.68493956,-95.42903256,101912196,B
19265001,29.69394451,-95.42465765,101912196,B
19274350,29.6920687,-95.42169615,101912196,B
21845693,29.685835,-95.42801512,101912196,B
24755039,29.68326049,-95.43819679,101912196,B
28582678,29.68844195,-95.43367583,101912196,B
37309650,29.68329651,-95.42869709,101912196,B
39394606,29.7063528,-95.3944449,101912196,B
44009255,29.68263047,-95.44093269,101912196,B
45337960,29.69105725,-95.42044038,101912196,B
45849536,29.69459671,-95.42509709,101912196,B
47361024,29.6853207,-95.42711939,101912196,B
47718854,29.68834253,-95.43346139,101912196,B
48312609,29.6817212,-95.426262,101912196,B
51809847,29.68152353,-95.43842313,101912196,B
52616266,29.68952428,-95.42050784,101912196,B
54588869,29.68202547,-95.42640286,101912196,B
55067084,29.6814909,-95.4260837,101912196,B
55196233,29.6833976,-95.43837494,101912196,B
56048676,29.68551337,-95.42712141,101912196,B
57468906,29.6816512,-95.426363,101912196,B
59665557,29.6859429,-95.42652383,101912196,B
69677787,29.68665242,-95.43575331,101912196,B
70313646,29.68112749,-95.42729128,101912196,B
74567285,29.68690818,-95.42763555,101912196,B
77414875,29.68594573,-95.42653848,101912196,B
85748333,29.68665388,-95.4356888,101912196,B
87165518,29.7063528,-95.3944449,101912196,B
88099743,29.68763642,-95.42752909,101912196,B
92227738,29.68495269,-95.42750478,101912196,B
92345402,29.68827166,-95.42393292,101912196,B
93697697,29.687478,-95.42635915,101912196,B
94342599,29.69343276,-95.42173115,101912196,B
5271450,29.74960057,-95.41172986,101912228,A
7344983,29.74754931,-95.44231972,101912228,A
10478461,29.74842693,-95.44021366,101912228,A
10582796,29.75329784,-95.44030404,101912228,A
10837770,29.75275303,-95.41200721,101912228,A
18714520,29.74690041,-95.41386112,101912228,A
20114536,29.7447645,-95.4416224,101912228,A
20637019,29.75173141,-95.41337631,101912228,A
22218895,29.7447645,-95.4416224,101912228,A
25031177,29.74995929,-95.4132715,101912228,A
26732714,29.74854987,-95.42824941,101912228,A
28286726,29.74369647,-95.43767028,101912228,A
29348686,29.7471614,-95.41668835,101912228,A
30376231,29.75760211,-95.41203107,101912228,A
30628478,29.7520514,-95.41106344,101912228,A
32268688,29.75399873,-95.41159107,101912228,A
39144423,29.74536431,-95.41154948,101912228,A
39584971,29.7498047,-95.43777301,101912228,A
39902451,29.75695578,-95.41388035,101912228,A
39983287,29.75562518,-95.41169235,101912228,A
40037047,29.7527447,-95.4168862,101912228,A
40904200,29.74630427,-95.44500529,101912228,A
40997662,29.75101586,-95.41217298,101912228,A
41675383,29.74376094,-95.43489328,101912228,A
42588158,29.747141,-95.424918,101912228,A
43093425,29.75290215,-95.41101894,101912228,A
44289820,29.74309247,-95.43496171,101912228,A
45207458,29.7430609,-95.43536923,101912228,A
46057309,29.742523,-95.413923,101912228,A
46156010,29.75014429,-95.41243139,101912228,A
47193796,29.742018,-95.437234,101912228,A
47402070,29.74537727,-95.41154964,101912228,A
47434634,29.74737767,-95.4398878,101912228,A
51752456,29.74647598,-95.44031266,101912228,A
52759165,29.74529851,-95.41173771,101912228,A
53010327,29.743832,-95.413517,101912228,A
53186854,29.7478238,-95.43597878,101912228,A
53632916,29.7461849,-95.41371853,101912228,A
55412382,29.74755167,-95.43955692,101912228,A
56693614,29.74754955,-95.43998,101912228,A
59929161,29.7570302,-95.40861014,101912228,A
59948864,29.752425,-95.415491,101912228,A
62985044,29.7499445,-95.41865883,101912228,A
63883420,29.74384184,-95.41570847,101912228,A
64281517,29.75631623,-95.40977736,101912228,A
65431296,29.74662079,-95.43511166,101912228,A
65902892,29.74659937,-95.43541652,101912228,A
66687781,29.746735,-95.413632,101912228,A
70774103,29.74542811,-95.41173926,101912228,A
75534242,29.74652159,-95.41674207,101912228,A
78814190,29.74951996,-95.44216381,101912228,A
81078402,29.74334291,-95.43617482,101912228,A
81972453,29.74329247,-95.43187786,101912228,A
82163834,29.74745311,-95.41253391,101912228,A
82534927,29.74632375,-95.42048165,101912228,A
83500437,29.74471441,-95.42658661,101912228,A
85699004,29.74395158,-95.4399432,101912228,A
87477694,29.74770067,-95.41755567,101912228,A
88433884,29.76051139,-95.41228296,101912228,A
89705970,29.74972445,-95.41173067,101912228,A
91069542,29.74613388,-95.44547871,101912228,A
91822296,29.7427806,-95.43616913,101912228,A
93177794,29.74389692,-95.43545422,101912228,A
93815555,29.74629054,-95.4406391,101912228,A
94160375,29.74346243,-95.43189609,101912228,A
5279785,29.8463393,-95.31288072,101912479,C
10022044,29.8639651,-95.29904817,101912479,C
14642400,29.87373211,-95.30431105,101912479,C
19140986,29.86586329,-95.2889888,101912479,C
22768218,29.85558173,-95.290943,101912479,C
26969900,29.85634816,-95.29751877,101912479,C
29275356,29.84597367,-95.298926,101912479,C
29502926,29.8688165,-95.2890225,101912479,C
38252047,29.869705,-95.2877333,101912479,C
39399095,29.8417827,-95.30071836,101912479,C
51669107,29.85205937,-95.30758561,101912479,C
55293660,29.85620393,-95.31610673,101912479,C
60060156,29.86071912,-95.28850541,101912479,C
66513782,29.76687071,-95.33557,101912479,C
73897441,29.8688165,-95.2890225,101912479,C
82293380,29.8701711,-95.29320481,101912479,C
88002613,29.86386785,-95.29442277,101912479,C
89520718,29.8692399,-95.2941012,101912479,C
89696726,29.8688165,-95.2890225,101912479,C
90341710,29.85409936,-95.29105779,101912479,C
94808049,29.85994104,-95.30484077,101912479,C
95836214,29.869705,-95.2877333,101912479,C
98409551,29.85138018,-95.31748739,101912479,C
5384724,29.745405,-95.623026,101912396,B
10542236,29.7410543,-95.6217667,101912396,B
12941045,29.7401342,-95.6215353,101912396,B
15009508,29.76012431,-95.6140525,101912396,B
15128890,29.7341732,-95.3985911,101912396,B
16754059,29.75881691,-95.61431309,101912396,B
21979327,29.73756162,-95.63741887,101912396,B
32920824,29.74023818,-95.64205864,101912396,B
34982666,29.75990514,-95.61520329,101912396,B
35421253,29.75155709,-95.61139264,101912396,B
36865251,29.75567979,-95.61089545,101912396,B
40154071,29.74067869,-95.63198344,101912396,B
40734211,29.7543317,-95.6113259,101912396,B
41549756,29.74776462,-95.60924586,101912396,B
42820558,29.7529,-95.61310857,101912396,B
43125295,29.74770657,-95.6120116,101912396,B
43908045,29.74114642,-95.63921037,101912396,B
55714488,29.76049266,-95.61436476,101912396,B
58345218,29.76035291,-95.61550048,101912396,B
58502663,29.7395005,-95.6215488,101912396,B
61634736,29.74113287,-95.63915345,101912396,B
67540547,29.75206041,-95.61118632,101912396,B
68337606,29.73662031,-95.63658848,101912396,B
70775996,29.7378729,-95.62929536,101912396,B
75414077,29.742727,-95.627773,101912396,B
76836815,29.744712,-95.623026,101912396,B
80046473,29.74272892,-95.62028143,101912396,B
93627936,29.75878882,-95.61418218,101912396,B
94072838,29.74257298,-95.62008986,101912396,B
96568297,29.7418954,-95.62961846,101912396,B
96862790,29.742727,-95.627773,101912396,B
98023670,29.7378729,-95.62929536,101912396,B
5464114,29.87433017,-95.4186577,101912213,F
11350094,29.871747,-95.42493306,101912213,F
68524576,29.87503792,-95.4232416,101912213,F
71299184,29.87991207,-95.42730453,101912213,F
77328671,29.87710448,-95.42285086,101912213,F
77397576,29.88507701,-95.41985184,101912213,F
5467901,29.61079321,-95.2728517,101912264,C
25308773,29.61159537,-95.27361779,101912264,C
31713357,29.60183133,-95.274738,101912264,C
54916442,29.60579,-95.274587,101912264,C
58167217,29.6040407,-95.3044431,101912264,C
69888787,29.60523226,-95.31003165,101912264,C
5747651,29.84395915,-95.48311039,101912252,D
9822496,29.82753243,-95.47295086,101912252,D
12293435,29.84150641,-95.48319411,101912252,D
12884635,29.82953796,-95.47301896,101912252,D
13943413,29.83151991,-95.46453691,101912252,D
14066021,29.82854876,-95.4749965,101912252,D
17692582,29.82884263,-95.46791197,101912252,D
20200251,29.84364649,-95.47903735,101912252,D
20791385,29.83975445,-95.48230157,101912252,D
25917622,29.84644763,-95.47764787,101912252,D
28892549,29.82887966,-95.4733162,101912252,D
36469331,29.83041573,-95.47793015,101912252,D
39070156,29.82702706,-95.46760149,101912252,D
45774353,29.826542,-95.46331138,101912252,D
46344443,29.8305136,-95.47705501,101912252,D
55341402,29.83539421,-95.47445932,101912252,D
61360325,29.82427504,-95.46814497,101912252,D
70649905,29.827938,-95.476348,101912252,D
72660131,29.8256673,-95.47024089,101912252,D
75367788,29.82424554,-95.46881044,101912252,D
80300142,29.83178261,-95.47172369,101912252,D
85297419,29.83152848,-95.47046604,101912252,D
87199892,29.837645,-95.479672,101912252,D
89394109,29.83015247,-95.46884944,101912252,D
90731641,29.84152542,-95.48292168,101912252,D
91045692,29.82815557,-95.467369,101912252,D
92220264,29.82870517,-95.47344882,101912252,D
94190977,29.8212501,-95.46720624,101912252,D
5909989,29.691125,-95.482025,101912199,B
22126601,29.6819992,-95.4665906,101912199,B
24509312,29.69585,-95.476289,101912199,B
26061449,29.6807522,-95.4647247,101912199,B
29015026,29.69356947,-95.48130663,101912199,B
29811701,29.6825615,-95.47395392,101912199,B
30911107,29.68006975,-95.47458646,101912199,B
44962276,29.68428,-95.47288,101912199,B
47451103,29.68901844,-95.47272252,101912199,B
50753256,29.6828564,-95.4657869,101912199,B
51193711,29.691162,-95.476242,101912199,B
52837617,29.6928372,-95.4599425,101912199,B
53390727,29.69936588,-95.48058953,101912199,B
61081499,29.68840379,-95.47194996,101912199,B
62209279,29.6828472,-95.4670664,101912199,B
65152483,29.6829264,-95.4640569,101912199,B
71104789,29.68903567,-95.46837527,101912199,B
72603149,29.6825046,-95.4608087,101912199,B
77839356,29.6913445,-95.4604755,101912199,B
88417562,29.691341,-95.460766,101912199,B
88694178,29.68897561,-95.47779682,101912199,B
89799804,29.69220864,-95.46136145,101912199,B
94765437,29.7063528,-95.3944449,101912199,B
95880901,29.69580714,-95.48109245,101912199,B
5910623,29.77853194,-95.32279441,101912106,A
15974024,29.77440293,-95.333988,101912106,A
17563829,29.78270155,-95.31938343,101912106,A
42506759,29.7838506,-95.3149796,101912106,A
45258574,29.77795839,-95.31935122,101912106,A
47208784,29.77426221,-95.32518461,101912106,A
58999907,29.7789496,-95.33590879,101912106,A
60747810,29.77814073,-95.31793535,101912106,A
66111675,29.78035382,-95.32616418,101912106,A
66190810,29.78133776,-95.31340763,101912106,A
66439786,29.77846651,-95.31501486,101912106,A
67204397,29.77722563,-95.33211884,101912106,A
71156533,29.78376637,-95.31490263,101912106,A
72336582,29.77813851,-95.33231892,101912106,A
72862836,29.77829937,-95.32368039,101912106,A
80633451,29.77829949,-95.32366618,101912106,A
87359510,29.78028249,-95.31416363,101912106,A
5918938,29.76474297,-95.3421201,101912121,D
10691141,29.76580625,-95.3345668,101912121,D
24064043,29.77229847,-95.33655446,101912121,D
29253130,29.76719697,-95.3408308,101912121,D
30705959,29.76744484,-95.33541753,101912121,D
31001789,29.77015311,-95.33030379,101912121,D
36583031,29.76660714,-95.33532029,101912121,D
41757266,29.78706041,-95.33717988,101912121,D
44082177,29.77322749,-95.33555989,101912121,D
46593792,29.76662002,-95.33447892,101912121,D
53410537,29.76087639,-95.34597007,101912121,D
53850225,29.76473904,-95.34240488,101912121,D
58122659,29.774382,-95.328856,101912121,D
61347485,29.76474931,-95.34166007,101912121,D
68436177,29.76685008,-95.33575871,101912121,D
75881236,29.76473632,-95.34260203,101912121,D
91909723,29.76474085,-95.34227344,101912121,D
93258232,29.76727914,-95.336313,101912121,D
6123855,29.73281092,-95.32328255,101912292,B
12020420,29.731531,-95.318138,101912292,B
19371028,29.737406,-95.30810049,101912292,B
25898314,30.0828955,-95.1826399,101912292,B
47217815,30.0828955,-95.1826399,101912292,B
54669616,30.0828955,-95.1826399,101912292,B
65571088,30.0828955,-95.1826399,101912292,B
68534191,29.73223243,-95.32118171,101912292,B
71233956,29.72987929,-95.3177238,101912292,B
86641262,29.72987845,-95.32608053,101912292,B
92503654,30.0828955,-95.1826399,101912292,B
94574841,30.0828955,-95.1826399,101912292,B
95907527,30.0828955,-95.1826399,101912292,B
7026834,29.860821,-95.364584,101912137,B
20653756,29.86709479,-95.37386447,101912137,B
31435713,29.86706676,-95.373866,101912137,B
33649977,29.8641475,-95.373778,101912137,B
68564857,29.86269028,-95.37039964,101912137,B
75074139,29.86658944,-95.373866,101912137,B
7105494,29.735252,-95.53158,101907124,B
7105494,29.735252,-95.53158,101907007,B
7631346,29.7813671,-95.35037118,101912240,C
10536297,29.77667318,-95.3547039,101912240,C
14254926,29.78561217,-95.36016227,101912240,C
25356952,29.778186,-95.351445,101912240,C
36858756,29.78713582,-95.34204921,101912240,C
45359336,29.7786311,-95.34731612,101912240,C
52685206,29.77764661,-95.34469035,101912240,C
52938587,29.77860371,-95.35044788,101912240,C
60327582,29.77692376,-95.34411352,101912240,C
73792596,29.77675445,-95.35143098,101912240,C
74967144,29.78074986,-95.34983545,101912240,C
77161954,29.77972499,-95.3559235,101912240,C
78921037,29.77533151,-95.35557151,101912240,C
83279383,29.77510031,-95.3582012,101912240,C
85729047,29.77495318,-95.35612355,101912240,C
88485006,29.7768017,-95.35225115,101912240,C
97351364,29.77681767,-95.35225137,101912240,C
98016450,29.77443337,-95.35796443,101912240,C
8004511,29.68115562,-95.49048986,101912173,A
10977747,29.68069869,-95.47992395,101912173,A
14139208,29.68278932,-95.48117716,101912173,A
19632205,29.68889056,-95.49052722,101912173,A
21059713,29.68075606,-95.48537671,101912173,A
36445515,29.68615815,-95.4938768,101912173,A
38347612,29.67937566,-95.4904768,101912173,A
45530921,29.67761071,-95.48490861,101912173,A
50349924,29.67822841,-95.48979802,101912173,A
52166388,29.68607067,-95.48489883,101912173,A
55380677,29.6762205,-95.4924659,101912173,A
55905475,29.680996,-95.48992963,101912173,A
62319962,29.7063528,-95.3944449,101912173,A
63069629,29.68019362,-95.48849816,101912173,A
68346760,29.6789662,-95.48730598,101912173,A
75874266,29.68267428,-95.48245445,101912173,A
76500746,29.7063528,-95.3944449,101912173,A
88259968,29.68051696,-95.48364996,101912173,A
90251958,29.68448291,-95.49006231,101912173,A
91767139,29.68072143,-95.48060629,101912173,A
92938808,29.68891956,-95.49034122,101912173,A
8277605,29.78252589,-95.32843605,101912140,C
16264634,29.78203043,-95.33820586,101912140,C
23148917,29.79538616,-95.3276362,101912140,C
25707623,29.78219471,-95.33189878,101912140,C
26279460,29.79182614,-95.330679,101912140,C
38245035,29.78222529,-95.33189951,101912140,C
38982138,29.78458055,-95.33816543,101912140,C
44268497,29.782994,-95.331727,101912140,C
58731913,29.79253623,-95.33270046,101912140,C
61900983,29.78410573,-95.3335561,101912140,C
79998676,29.79232477,-95.32776317,101912140,C
83179111,29.79284524,-95.32559563,101912140,C
87596133,29.78514973,-95.33817145,101912140,C
8302616,29.73878845,-95.32684461,101912287,B
10846313,29.73051063,-95.32907016,101912287,B
12265589,29.7370243,-95.3218819,101912287,B
17327175,29.73374414,-95.33158843,101912287,B
18847614,29.73969458,-95.32488058,101912287,B
33450007,29.739763,-95.325092,101912287,B
35296285,29.72896223,-95.3297816,101912287,B
45638369,29.73955483,-95.3307311,101912287,B
47108477,29.73863188,-95.32641347,101912287,B
59330881,29.73698055,-95.323476,101912287,B
72988216,29.73698994,-95.3282962,101912287,B
74731895,29.73023224,-95.32983335,101912287,B
78664465,29.73457937,-95.33840614,101912287,B
79922066,29.73969984,-95.32489684,101912287,B
94762165,29.72526333,-95.326547,101912287,B
95100132,29.73101034,-95.32851173,101912287,B
8656715,29.77896449,-95.23504508,101912258,B
13355065,29.77998333,-95.2389267,101912258,B
8656715,29.77896449,-95.23504508,101912004,C
9503452,29.75913455,-95.27576357,101912004,C
10163892,29.76261529,-95.27669057,101912004,C
13355065,29.77998333,-95.2389267,101912004,C
18983639,29.75584422,-95.27401802,101912004,C
47011395,29.76478124,-95.26828196,101912004,C
47858557,29.76507941,-95.27154375,101912004,C
53907725,29.79639732,-95.27759669,101912004,C
55649356,29.80797558,-95.23587069,101912004,C
62774920,29.76776022,-95.27615481,101912004,C
66140631,29.7610323,-95.26703009,101912004,C
69454330,29.766507,-95.272115,101912004,C
85215616,29.80689666,-95.23558695,101912004,C
92360146,29.7619524,-95.26861252,101912004,C
8920646,29.64875816,-95.48351153,101912105,D
10145834,29.655288,-95.492262,101912105,D
18985628,29.65039828,-95.4943585,101912105,D
22026485,29.65464905,-95.49520004,101912105,D
23811079,29.64991767,-95.4858002,101912105,D
28577169,29.65211119,-95.48707563,101912105,D
29874209,29.65049064,-95.48794648,101912105,D
31887701,29.65090087,-95.49394255,101912105,D
33407221,29.6399225,-95.49137575,101912105,D
