mls,school,campus_number
94077125,SINCLAIR EL,101912241
94102126,SINCLAIR EL,101912241
94147443,SINCLAIR EL,101912241
94312754,SINCLAIR EL,101912241
95132195,SINCLAIR EL,101912241
96879074,SINCLAIR EL,101912241
2373527,CROCKETT EL,101912135
10392394,CROCKETT EL,101912135
11561817,CROCKETT EL,101912135
13225876,CROCKETT EL,101912135
15371507,CROCKETT EL,101912135
15987620,CROCKETT EL,101912135
19432123,CROCKETT EL,101912135
21704234,CROCKETT EL,101912135
30281869,CROCKETT EL,101912135
32093989,CROCKETT EL,101912135
35142147,CROCKETT EL,101912135
35660694,CROCKETT EL,101912135
38368751,CROCKETT EL,101912135
39300234,CROCKETT EL,101912135
39795143,CROCKETT EL,101912135
45161031,CROCKETT EL,101912135
46668568,CROCKETT EL,101912135
46896256,CROCKETT EL,101912135
49236987,CROCKETT EL,101912135
53153283,CROCKETT EL,101912135
53441088,CROCKETT EL,101912135
58460346,CROCKETT EL,101912135
71882843,CROCKETT EL,101912135
71922750,CROCKETT EL,101912135
73250713,CROCKETT EL,101912135
73838809,CROCKETT EL,101912135
74603195,CROCKETT EL,101912135
75801520,CROCKETT EL,101912135
82013228,CROCKETT EL,101912135
83302377,CROCKETT EL,101912135
83563017,CROCKETT EL,101912135
83937302,CROCKETT EL,101912135
85198581,CROCKETT EL,101912135
91263123,CROCKETT EL,101912135
95926684,CROCKETT EL,101912135
97114764,CROCKETT EL,101912135
2375107,HILLIARD EL,101912473
15889188,HILLIARD EL,101912473
15889188,HILLIARD EL,101912473
23243852,HILLIARD EL,101912473
38886034,HILLIARD EL,101912473
39963944,HILLIARD EL,101912473
42757369,HILLIARD EL,101912473
43592555,HILLIARD EL,101912473
43830135,HILLIARD EL,101912473
47758672,HILLIARD EL,101912473
47758672,HILLIARD EL,101912473
55383682,HILLIARD EL,101912473
55383682,HILLIARD EL,101912473
68849666,HILLIARD EL,101912473
68849666,HILLIARD EL,101912473
92314040,HILLIARD EL,101912473
2376944,WEST UNIVERSITY EL,101912255
3515388,WEST UNIVERSITY EL,101912255
5671570,WEST UNIVERSITY EL,101912255
7644883,WEST UNIVERSITY EL,101912255
8430284,WEST UNIVERSITY EL,101912255
9563441,WEST UNIVERSITY EL,101912255
10119881,WEST UNIVERSITY EL,101912255
10209212,WEST UNIVERSITY EL,101912255
12779450,WEST UNIVERSITY EL,101912255
13242230,WEST UNIVERSITY EL,101912255
14190006,WEST UNIVERSITY EL,101912255
27544232,WEST UNIVERSITY EL,101912255
28179759,WEST UNIVERSITY EL,101912255
30827446,WEST UNIVERSITY EL,101912255
32689476,WEST UNIVERSITY EL,101912255
32841757,WEST UNIVERSITY EL,101912255
36105928,WEST UNIVERSITY EL,101912255
36746318,WEST UNIVERSITY EL,101912255
40435436,WEST UNIVERSITY EL,101912255
40495550,WEST UNIVERSITY EL,101912255
43021081,WEST UNIVERSITY EL,101912255
50569482,WEST UNIVERSITY EL,101912255
50570854,WEST UNIVERSITY EL,101912255
51211707,WEST UNIVERSITY EL,101912255
53601589,WEST UNIVERSITY EL,101912255
56701807,WEST UNIVERSITY EL,101912255
58011955,WEST UNIVERSITY EL,101912255
61112423,WEST UNIVERSITY EL,101912255
63415299,WEST UNIVERSITY EL,101912255
64889960,WEST UNIVERSITY EL,101912255
66188791,WEST UNIVERSITY EL,101912255
66272877,WEST UNIVERSITY EL,101912255
69620978,WEST UNIVERSITY EL,101912255
69936328,WEST UNIVERSITY EL,101912255
71210174,WEST UNIVERSITY EL,101912255
71751371,WEST UNIVERSITY EL,101912255
75363795,WEST UNIVERSITY EL,101912255
78857680,WEST UNIVERSITY EL,101912255
79106435,WEST UNIVERSITY EL,101912255
80035300,WEST UNIVERSITY EL,101912255
82250197,WEST UNIVERSITY EL,101912255
82797497,WEST UNIVERSITY EL,101912255
83010460,WEST UNIVERSITY EL,101912255
83990554,WEST UNIVERSITY EL,101912255
84267134,WEST UNIVERSITY EL,101912255
87013897,WEST UNIVERSITY EL,101912255
87439070,WEST UNIVERSITY EL,101912255
87504287,WEST UNIVERSITY EL,101912255
87804306,WEST UNIVERSITY EL,101912255
97110211,WEST UNIVERSITY EL,101912255
98454411,WEST UNIVERSITY EL,101912255
2418496,TRAVIS EL,101912249
5449731,TRAVIS EL,101912249
6833493,TRAVIS EL,101912249
8818327,TRAVIS EL,101912249
13398913,TRAVIS EL,101912249
24527943,TRAVIS EL,101912249
25541252,TRAVIS EL,101912249
27839695,TRAVIS EL,101912249
41231850,TRAVIS EL,101912249
43064083,TRAVIS EL,101912249
43531198,TRAVIS EL,101912249
45541384,TRAVIS EL,101912249
50846589,TRAVIS EL,101912249
54781318,TRAVIS EL,101912249
55211227,TRAVIS EL,101912249
55450733,TRAVIS EL,101912249
60616507,TRAVIS EL,101912249
61478006,TRAVIS EL,101912249
65537254,TRAVIS EL,101912249
67260428,TRAVIS EL,101912249
68833297,TRAVIS EL,101912249
76315910,TRAVIS EL,101912249
84569103,TRAVIS EL,101912249
85611075,TRAVIS EL,101912249
86633368,TRAVIS EL,101912249
89659628,TRAVIS EL,101912249
92005982,TRAVIS EL,101912249
98403620,TRAVIS EL,101912249
2427259,WALNUT BEND EL,101912253
4839631,WALNUT BEND EL,101912253
7613817,WALNUT BEND EL,101912253
15030038,WALNUT BEND EL,101912253
16740976,WALNUT BEND EL,101912253
17527078,WALNUT BEND EL,101912253
19032072,WALNUT BEND EL,101912253
21077061,WALNUT BEND EL,101912253
21419382,WALNUT BEND EL,101912253
22142483,WALNUT BEND EL,101912253
22741989,WALNUT BEND EL,101912253
24795278,WALNUT BEND EL,101912253
29258845,WALNUT BEND EL,101912253
29742589,WALNUT BEND EL,101912253
31176539,WALNUT BEND EL,101912253
31668001,WALNUT BEND EL,101912253
38804751,WALNUT BEND EL,101912253
39757111,WALNUT BEND EL,101912253
41291685,WALNUT BEND EL,101912253
41393606,WALNUT BEND EL,101912253
43731183,WALNUT BEND EL,101912253
47474425,WALNUT BEND EL,101912253
51661497,WALNUT BEND EL,101912253
56203384,WALNUT BEND EL,101912253
59349713,WALNUT BEND EL,101912253
59618353,WALNUT BEND EL,101912253
63287853,WALNUT BEND EL,101912253
63619222,WALNUT BEND EL,101912253
71666326,WALNUT BEND EL,101912253
71907659,WALNUT BEND EL,101912253
75156660,WALNUT BEND EL,101912253
78030179,WALNUT BEND EL,101912253
82164605,WALNUT BEND EL,101912253
85738795,WALNUT BEND EL,101912253
87488353,WALNUT BEND EL,101912253
88945169,WALNUT BEND EL,101912253
94351267,WALNUT BEND EL,101912253
98280605,WALNUT BEND EL,101912253
2569510,ROBERTS EL,101912229
11356792,ROBERTS EL,101912229
16379921,ROBERTS EL,101912229
25116086,ROBERTS EL,101912229
25432234,ROBERTS EL,101912229
26601732,ROBERTS EL,101912229
28635834,ROBERTS EL,101912229
33154002,ROBERTS EL,101912229
35580730,ROBERTS EL,101912229
36179611,ROBERTS EL,101912229
36777449,ROBERTS EL,101912229
38630386,ROBERTS EL,101912229
44556182,ROBERTS EL,101912229
52322619,ROBERTS EL,101912229
54092647,ROBERTS EL,101912229
67437745,ROBERTS EL,101912229
71850284,ROBERTS EL,101912229
74571078,ROBERTS EL,101912229
75523445,ROBERTS EL,101912229
89144407,ROBERTS EL,101912229
90923327,ROBERTS EL,101912229
93256963,ROBERTS EL,101912229
94581192,ROBERTS EL,101912229
2587468,TWAIN EL,101912251
14564553,TWAIN EL,101912251
16392112,TWAIN EL,101912251
19058858,TWAIN EL,101912251
21501605,TWAIN EL,101912251
22118694,TWAIN EL,101912251
25267061,TWAIN EL,101912251
26260310,TWAIN EL,101912251
28042221,TWAIN EL,101912251
28266768,TWAIN EL,101912251
28793010,TWAIN EL,101912251
37091710,TWAIN EL,101912251
40325085,TWAIN EL,101912251
40509719,TWAIN EL,101912251
42989659,TWAIN EL,101912251
44628233,TWAIN EL,101912251
44628233,TWAIN EL,101912251
44628233,TWAIN EL,101912251
46302351,TWAIN EL,101912251
48768853,TWAIN EL,101912251
48768853,TWAIN EL,101912251
50248729,TWAIN EL,101912251
52348191,TWAIN EL,101912251
52590231,TWAIN EL,101912251
52697168,TWAIN EL,101912251
53204216,TWAIN EL,101912251
53204216,TWAIN EL,101912251
54119451,TWAIN EL,101912251
55570440,TWAIN EL,101912251
61425400,TWAIN EL,101912251
62316688,TWAIN EL,101912251
63246497,TWAIN EL,101912251
63246497,TWAIN EL,101912251
63246497,TWAIN EL,101912251
63506334,TWAIN EL,101912251
65062699,TWAIN EL,101912251
67271665,TWAIN EL,101912251
70674296,TWAIN EL,101912251
70718093,TWAIN EL,101912251
75927849,TWAIN EL,101912251
75927849,TWAIN EL,101912251
75927849,TWAIN EL,101912251
76942831,TWAIN EL,101912251
79234481,TWAIN EL,101912251
81645820,TWAIN EL,101912251
86334881,TWAIN EL,101912251
89775501,TWAIN EL,101912251
90208401,TWAIN EL,101912251
90208401,TWAIN EL,101912251
92014006,TWAIN EL,101912251
92978468,TWAIN EL,101912251
92978468,TWAIN EL,101912251
93984876,TWAIN EL,101912251
98769547,TWAIN EL,101912251
2677308,JEFFERSON EL,101912182
3342564,JEFFERSON EL,101912182
3798854,JEFFERSON EL,101912182
5020088,JEFFERSON EL,101912182
9964097,JEFFERSON EL,101912182
10811451,JEFFERSON EL,101912182
14729280,JEFFERSON EL,101912182
17248485,JEFFERSON EL,101912182
18227187,JEFFERSON EL,101912182
19387174,JEFFERSON EL,101912182
23306732,JEFFERSON EL,101912182
24212652,JEFFERSON EL,101912182
24609584,JEFFERSON EL,101912182
29465616,JEFFERSON EL,101912182
36729450,JEFFERSON EL,101912182
41718666,JEFFERSON EL,101912182
42981529,JEFFERSON EL,101912182
46395956,JEFFERSON EL,101912182
48708210,JEFFERSON EL,101912182
49683349,JEFFERSON EL,101912182
50553331,JEFFERSON EL,101912182
50863575,JEFFERSON EL,101912182
51651440,JEFFERSON EL,101912182
52311644,JEFFERSON EL,101912182
54060829,JEFFERSON EL,101912182
58472079,JEFFERSON EL,101912182
59582713,JEFFERSON EL,101912182
60497526,JEFFERSON EL,101912182
65668037,JEFFERSON EL,101912182
66117514,JEFFERSON EL,101912182
67029237,JEFFERSON EL,101912182
68823754,JEFFERSON EL,101912182
73120183,JEFFERSON EL,101912182
74767604,JEFFERSON EL,101912182
75418896,JEFFERSON EL,101912182
75678877,JEFFERSON EL,101912182
76631419,JEFFERSON EL,101912182
80311949,JEFFERSON EL,101912182
80977866,JEFFERSON EL,101912182
81476568,JEFFERSON EL,101912182
83721352,JEFFERSON EL,101912182
84321564,JEFFERSON EL,101912182
88679724,JEFFERSON EL,101912182
2678297,LOVE EL,101912198
3021508,LOVE EL,101912198
7079311,LOVE EL,101912198
7249542,LOVE EL,101912198
8795085,LOVE EL,101912198
9988326,LOVE EL,101912198
10021636,LOVE EL,101912198
10131007,LOVE EL,101912198
10784624,LOVE EL,101912198
11311267,LOVE EL,101912198
11601814,LOVE EL,101912198
13303817,LOVE EL,101912198
13647674,LOVE EL,101912198
14470989,LOVE EL,101912198
16078684,LOVE EL,101912198
16665954,LOVE EL,101912198
17048928,LOVE EL,101912198
17195795,LOVE EL,101912198
19930010,LOVE EL,101912198
23604668,LOVE EL,101912198
24989750,LOVE EL,101912198
25325660,LOVE EL,101912198
25642362,LOVE EL,101912198
27665268,LOVE EL,101912198
29266329,LOVE EL,101912198
29349298,LOVE EL,101912198
32572445,LOVE EL,101912198
33311096,LOVE EL,101912198
33694579,LOVE EL,101912198
34482854,LOVE EL,101912198
35204683,LOVE EL,101912198
37098227,LOVE EL,101912198
37326318,LOVE EL,101912198
37941843,LOVE EL,101912198
38257235,LOVE EL,101912198
41445485,LOVE EL,101912198
41652894,LOVE EL,101912198
44488732,LOVE EL,101912198
47724750,LOVE EL,101912198
48257047,LOVE EL,101912198
48703972,LOVE EL,101912198
48717074,LOVE EL,101912198
50468763,LOVE EL,101912198
50967940,LOVE EL,101912198
51419101,LOVE EL,101912198
52970873,LOVE EL,101912198
54400964,LOVE EL,101912198
55902353,LOVE EL,101912198
56119942,LOVE EL,101912198
57029198,LOVE EL,101912198
58235623,LOVE EL,101912198
58737666,LOVE EL,101912198
60314381,LOVE EL,101912198
61124617,LOVE EL,101912198
62911795,LOVE EL,101912198
63955797,LOVE EL,101912198
65380681,LOVE EL,101912198
66622445,LOVE EL,101912198
69292990,LOVE EL,101912198
74953717,LOVE EL,101912198
76636431,LOVE EL,101912198
78469531,LOVE EL,101912198
78970128,LOVE EL,101912198
85362342,LOVE EL,101912198
87280618,LOVE EL,101912198
88651541,LOVE EL,101912198
88925853,LOVE EL,101912198
89556626,LOVE EL,101912198
89995909,LOVE EL,101912198
92384252,LOVE EL,101912198
92604832,LOVE EL,101912198
95440458,LOVE EL,101912198
96754558,LOVE EL,101912198
97453555,LOVE EL,101912198
2707648,KETELSEN EL,101912389
9321949,KETELSEN EL,101912389
9627315,KETELSEN EL,101912389
12069066,KETELSEN EL,101912389
35959848,KETELSEN EL,101912389
37033654,KETELSEN EL,101912389
39909212,KETELSEN EL,101912389
43177596,KETELSEN EL,101912389
68935931,KETELSEN EL,101912389
82850725,KETELSEN EL,101912389
98915588,KETELSEN EL,101912389
2743430,STEVENS EL,101912245
11013067,STEVENS EL,101912245
14208067,STEVENS EL,101912245
14835250,STEVENS EL,101912245
17199767,STEVENS EL,101912245
20692092,STEVENS EL,101912245
21498467,STEVENS EL,101912245
22431351,STEVENS EL,101912245
24831623,STEVENS EL,101912245
25897636,STEVENS EL,101912245
26318162,STEVENS EL,101912245
27548899,STEVENS EL,101912245
27885848,STEVENS EL,101912245
27923841,STEVENS EL,101912245
28905208,STEVENS EL,101912245
36443739,STEVENS EL,101912245
36742479,STEVENS EL,101912245
38480135,STEVENS EL,101912245
42593009,STEVENS EL,101912245
45983243,STEVENS EL,101912245
46591557,STEVENS EL,101912245
47345118,STEVENS EL,101912245
48008846,STEVENS EL,101912245
49750443,STEVENS EL,101912245
53482742,STEVENS EL,101912245
54583340,STEVENS EL,101912245
58522194,STEVENS EL,101912245
58874610,STEVENS EL,101912245
59973647,STEVENS EL,101912245
69437717,STEVENS EL,101912245
73575492,STEVENS EL,101912245
74476735,STEVENS EL,101912245
76313631,STEVENS EL,101912245
79423391,STEVENS EL,101912245
89725775,STEVENS EL,101912245
96040319,STEVENS EL,101912245
2837464,MADING EL,101912203
44206319,MADING EL,101912203
48918323,MADING EL,101912203
83850797,MADING EL,101912203
85999947,MADING EL,101912203
96980243,MADING EL,101912203
97471335,MADING EL,101912203
2853980,ASHFORD EL,101912273
3541490,ASHFORD EL,101912273
12173839,ASHFORD EL,101912273
22961328,ASHFORD EL,101912273
42737711,ASHFORD EL,101912273
50867249,ASHFORD EL,101912273
56247765,ASHFORD EL,101912273
60595928,ASHFORD EL,101912273
65117904,ASHFORD EL,101912273
88825189,ASHFORD EL,101912273
93697007,ASHFORD EL,101912273
96057099,ASHFORD EL,101912273
2866520,PECK EL,101912217
3554395,PECK EL,101912217
19306809,PECK EL,101912217
24899646,PECK EL,101912217
26041021,PECK EL,101912217
29509511,PECK EL,101912217
32034812,PECK EL,101912217
53248839,PECK EL,101912217
71255322,PECK EL,101912217
80293199,PECK EL,101912217
81201157,PECK EL,101912217
84141547,PECK EL,101912217
88183341,PECK EL,101912217
96799304,PECK EL,101912217
98350520,PECK EL,101912217
2873391,DURHAM EL,101912115
2873391,DURHAM EL,101912115
8936100,DURHAM EL,101912115
10091364,DURHAM EL,101912115
10091364,DURHAM EL,101912115
32168454,DURHAM EL,101912115
36412404,DURHAM EL,101912115
40768857,DURHAM EL,101912115
41844470,DURHAM EL,101912115
42476302,DURHAM EL,101912115
51662917,DURHAM EL,101912115
51662917,DURHAM EL,101912115
56265175,DURHAM EL,101912115
60575877,DURHAM EL,101912115
69400011,DURHAM EL,101912115
69400011,DURHAM EL,101912115
69840615,DURHAM EL,101912115
73016639,DURHAM EL,101912115
89681741,DURHAM EL,101912115
94768698,DURHAM EL,101912115
2927265,MEMORIAL EL,101912204
3329659,MEMORIAL EL,101912204
4676108,MEMORIAL EL,101912204
5045112,MEMORIAL EL,101912204
5350767,MEMORIAL EL,101912204
6155891,MEMORIAL EL,101912204
6482680,MEMORIAL EL,101912204
6842063,MEMORIAL EL,101912204
7386502,MEMORIAL EL,101912204
7847350,MEMORIAL EL,101912204
8157602,MEMORIAL EL,101912204
8331063,MEMORIAL EL,101912204
8735419,MEMORIAL EL,101912204
8861977,MEMORIAL EL,101912204
8997693,MEMORIAL EL,101912204
9413639,MEMORIAL EL,101912204
10176211,MEMORIAL EL,101912204
10303061,MEMORIAL EL,101912204
10991200,MEMORIAL EL,101912204
11958900,MEMORIAL EL,101912204
13444040,MEMORIAL EL,101912204
15080548,MEMORIAL EL,101912204
15208287,MEMORIAL EL,101912204
15909868,MEMORIAL EL,101912204
16307473,MEMORIAL EL,101912204
16632508,MEMORIAL EL,101912204
16775075,MEMORIAL EL,101912204
17305171,MEMORIAL EL,101912204
17391717,MEMORIAL EL,101912204
19081439,MEMORIAL EL,101912204
19513619,MEMORIAL EL,101912204
22284731,MEMORIAL EL,101912204
22441580,MEMORIAL EL,101912204
22976241,MEMORIAL EL,101912204
22987504,MEMORIAL EL,101912204
23267723,MEMORIAL EL,101912204
23389353,MEMORIAL EL,101912204
24185831,MEMORIAL EL,101912204
24313943,MEMORIAL EL,101912204
25761043,MEMORIAL EL,101912204
26585380,MEMORIAL EL,101912204
26915030,MEMORIAL EL,101912204
27182049,MEMORIAL EL,101912204
27689596,MEMORIAL EL,101912204
30293095,MEMORIAL EL,101912204
30527121,MEMORIAL EL,101912204
31229225,MEMORIAL EL,101912204
33627021,MEMORIAL EL,101912204
34176068,MEMORIAL EL,101912204
34763890,MEMORIAL EL,101912204
35060684,MEMORIAL EL,101912204
36221973,MEMORIAL EL,101912204
37450205,MEMORIAL EL,101912204
37550789,MEMORIAL EL,101912204
37991438,MEMORIAL EL,101912204
37998411,MEMORIAL EL,101912204
39667620,MEMORIAL EL,101912204
40614191,MEMORIAL EL,101912204
40720601,MEMORIAL EL,101912204
41189547,MEMORIAL EL,101912204
41845372,MEMORIAL EL,101912204
42340163,MEMORIAL EL,101912204
42472652,MEMORIAL EL,101912204
42945132,MEMORIAL EL,101912204
43183689,MEMORIAL EL,101912204
44205593,MEMORIAL EL,101912204
45570897,MEMORIAL EL,101912204
46030293,MEMORIAL EL,101912204
46868843,MEMORIAL EL,101912204
50835774,MEMORIAL EL,101912204
51623669,MEMORIAL EL,101912204
52541853,MEMORIAL EL,101912204
52669949,MEMORIAL EL,101912204
54027014,MEMORIAL EL,101912204
54183370,MEMORIAL EL,101912204
54921596,MEMORIAL EL,101912204
55079914,MEMORIAL EL,101912204
56338962,MEMORIAL EL,101912204
56867543,MEMORIAL EL,101912204
57522122,MEMORIAL EL,101912204
57574942,MEMORIAL EL,101912204
57720754,MEMORIAL EL,101912204
58352062,MEMORIAL EL,101912204
58930647,MEMORIAL EL,101912204
59215297,MEMORIAL EL,101912204
59719659,MEMORIAL EL,101912204
59808244,MEMORIAL EL,101912204
60781641,MEMORIAL EL,101912204
60816478,MEMORIAL EL,101912204
60936697,MEMORIAL EL,101912204
61877047,MEMORIAL EL,101912204
61881899,MEMORIAL EL,101912204
63211910,MEMORIAL EL,101912204
63470988,MEMORIAL EL,101912204
63521818,MEMORIAL EL,101912204
63987273,MEMORIAL EL,101912204
63988813,MEMORIAL EL,101912204
64220214,MEMORIAL EL,101912204
65985170,MEMORIAL EL,101912204
66745770,MEMORIAL EL,101912204
66998966,MEMORIAL EL,101912204
67324981,MEMORIAL EL,101912204
67421666,MEMORIAL EL,101912204
68513391,MEMORIAL EL,101912204
69884397,MEMORIAL EL,101912204
70045003,MEMORIAL EL,101912204
70366413,MEMORIAL EL,101912204
71074850,MEMORIAL EL,101912204
71690478,MEMORIAL EL,101912204
73423172,MEMORIAL EL,101912204
73774669,MEMORIAL EL,101912204
73826640,MEMORIAL EL,101912204
73972594,MEMORIAL EL,101912204
74965100,MEMORIAL EL,101912204
75254057,MEMORIAL EL,101912204
75849542,MEMORIAL EL,101912204
76389016,MEMORIAL EL,101912204
76568690,MEMORIAL EL,101912204
76715356,MEMORIAL EL,101912204
77400996,MEMORIAL EL,101912204
77502030,MEMORIAL EL,101912204
77516577,MEMORIAL EL,101912204
77792864,MEMORIAL EL,101912204
77818320,MEMORIAL EL,101912204
79431488,MEMORIAL EL,101912204
80477349,MEMORIAL EL,101912204
82622931,MEMORIAL EL,101912204
85305072,MEMORIAL EL,101912204
85960358,MEMORIAL EL,101912204
87159467,MEMORIAL EL,101912204
87429496,MEMORIAL EL,101912204
89258732,MEMORIAL EL,101912204
89724697,MEMORIAL EL,101912204
89893291,MEMORIAL EL,101912204
90420344,MEMORIAL EL,101912204
90578605,MEMORIAL EL,101912204
91625558,MEMORIAL EL,101912204
91709657,MEMORIAL EL,101912204
91790603,MEMORIAL EL,101912204
91835479,MEMORIAL EL,101912204
92021622,MEMORIAL EL,101912204
92989512,MEMORIAL EL,101912204
93474469,MEMORIAL EL,101912204
94610189,MEMORIAL EL,101912204
94827158,MEMORIAL EL,101912204
95056976,MEMORIAL EL,101912204
95099114,MEMORIAL EL,101912204
95692087,MEMORIAL EL,101912204
95753207,MEMORIAL EL,101912204
95841010,MEMORIAL EL,101912204
97687249,MEMORIAL EL,101912204
98086754,MEMORIAL EL,101912204
3027961,BLACKSHEAR EL,101912110
5562406,BLACKSHEAR EL,101912110
10864519,BLACKSHEAR EL,101912110
11462213,BLACKSHEAR EL,101912110
12870525,BLACKSHEAR EL,101912110
13532622,BLACKSHEAR EL,101912110
16066274,BLACKSHEAR EL,101912110
18931804,BLACKSHEAR EL,101912110
22191368,BLACKSHEAR EL,101912110
22548857,BLACKSHEAR EL,101912110
