mls,street_number,street_name,city,zip,county,subdivision,home_type,year_built,bedrooms,full_baths,half_baths,total_baths,room_count,fireplaces,stories,pool_private,garages,style,list_price,market_area,area,dom,cdom,list_date,school_district,elementary,high_school
30683484,6717,Avenue H,Houston,77011,Harris,Central Park,Single-Family,1940,5,0,5,0.5,5,0,1,False,0,Contemporary/Modern,245000,4,East End Revitalized,12,125,1/25/2021,HOUSTON ISD,TIJERINA EL,AUSTIN H S
38720459,5514,Felice,Houston,77081,Harris,Pine Rdg Terrace Amd 01,Single-Family,2005,4,4,1,4.1,10,1,3,False,2,Mediterranean,625000,17,Meyerland Area,86,182,11/11/2020,HOUSTON ISD,BRAEBURN EL,BELLAIRE H S
69353695,5515,Roslyn Ct,Houston,77081,Harris,Pine Ridge Terrace Amd,Single-Family,2005,4,4,1,4.1,10,1,3,False,2,"Mediterranean, Traditional",624900,17,Meyerland Area,162,282,8/28/2020,HOUSTON ISD,BRAEBURN EL,BELLAIRE H S
62373167,5516,Valerie,Houston,77081,Harris,Braeburn Cntry Club Estates,Single-Family,1960,2,1,1,1.1,7,0,1,True,1,Traditional,510000,17,Meyerland Area,431,431,12/3/2019,HOUSTON ISD,BRAEBURN EL,BELLAIRE H S
51533779,5605,Flack,Houston,77081,Harris,Flack Estates,Single-Family,1955,3,2,0,2.0,11,0,1,False,0,"Colonial, Traditional",335000,17,Meyerland Area,9,9,1/28/2021,HOUSTON ISD,BRAEBURN EL,BELLAIRE H S
76824758,5607,Edith,Houston,77081,Harris,Maplewood Sec 7,Single-Family,1963,3,2,0,2.0,8,0,1,False,1,Ranch,439000,17,Meyerland Area,67,294,12/1/2020,HOUSTON ISD,BRAEBURN EL,BELLAIRE H S
63336009,5607,Sylmar,Houston,77081,Harris,Maplewood Sec 03,Single-Family,1958,4,2,0,2.0,7,1,1,False,0,Other Style,489000,17,Meyerland Area,25,25,1/12/2021,HOUSTON ISD,BRAEBURN EL,BELLAIRE H S
90247441,5646,Sylmar,Houston,77081,Harris,Maplewood Sec 03,Single-Family,1957,4,2,0,2.0,7,0,1,False,2,Traditional,499000,17,Meyerland Area,85,85,11/13/2020,HOUSTON ISD,BRAEBURN EL,BELLAIRE H S
25120242,5650,Hazen,Houston,77081,Harris,Maplewood Sec 01,Single-Family,1957,4,1,1,1.1,4,0,1,False,2,Traditional,295000,17,Meyerland Area,155,155,9/4/2020,HOUSTON ISD,BRAEBURN EL,BELLAIRE H S
20578577,5662,Sylmar,Houston,77081,Harris,Maplewood Sec 03,Single-Family,1957,3,2,0,2.0,7,1,1,True,2,"Ranch, Traditional",444900,17,Meyerland Area,24,24,1/13/2021,HOUSTON ISD,BRAEBURN EL,BELLAIRE H S
80393715,112,Whipple,Bellaire,77401,Harris,Evergreen Court,Single-Family,2001,4,3,1,3.1,10,1,2,False,2,Traditional,935000,17,Bellaire Area,10,10,1/27/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
11134596,140,Whipple,Bellaire,77401,Harris,Evergreen Court,Single-Family,1950,3,1,0,1.0,3,0,1,False,1,Traditional,425000,17,Bellaire Area,50,50,12/18/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
5069007,400,2nd,Bellaire,77401,Harris,Bellaire,Single-Family,1992,5,3,1,3.1,10,0,2,False,2,"Contemporary/Modern, Other Style, Traditional",775000,17,Bellaire Area,18,18,1/19/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
88466842,404,Otto,Bellaire,77401,Harris,Whitehead,Single-Family,1950,3,2,0,2.0,8,1,1,False,1,Ranch,424900,17,Bellaire Area,2,61,2/4/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
34835352,502,Chelsea,Bellaire,77401,Harris,Bellaire,Single-Family,2020,5,5,2,5.2,10,1,2,False,2,"English, Traditional",1995000,17,Bellaire Area,64,170,12/4/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
84947170,532,Wisteria,Bellaire,77401,Harris,Teas Dale,Single-Family,1991,5,5,1,5.1,13,2,3,True,2,Contemporary/Modern,1100000,17,Bellaire Area,133,491,9/26/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
24188362,542,Cascade,Bellaire,77401,Harris,Cedar Oaks Sec 02,Single-Family,2019,5,4,1,4.1,0,1,2,False,2,"Contemporary/Modern, Other Style, Traditional",1275000,17,Bellaire Area,97,307,10/15/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
11651735,801,3rd,Bellaire,77401,Harris,Frank L Holton,Single-Family,1955,2,1,0,1.0,5,0,1,False,2,"Ranch, Traditional",519000,17,Bellaire Area,1,124,2/5/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
20680733,801,Jaquet,Bellaire,77401,Harris,Post Oak Court,Single-Family,2019,5,5,1,5.1,14,2,2,False,3,"Colonial, Spanish, Traditional",1899000,17,Bellaire Area,152,362,9/7/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
57402603,805,Jaquet,Bellaire,77401,Harris,Post Oak Court,Single-Family,1950,3,1,0,1.0,3,0,1,False,1,Traditional,399985,17,Bellaire Area,101,183,10/28/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
61048811,1110,Colonial,Bellaire,77401,Harris,Twin Oaks,Single-Family,1955,2,2,0,2.0,7,0,1,False,0,Traditional,375000,17,Bellaire Area,334,334,3/9/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
14944818,4706,BRAEBURN,Bellaire,77401,Harris,POST OAK PLAZA,Single-Family,2021,5,4,1,4.1,15,1,2,False,1,Traditional,1287500,17,Bellaire Area,1,1,2/5/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
34669504,4708,Sunburst,Bellaire,77401,Harris,Twin Oaks,Single-Family,1950,3,2,0,2.0,3,0,1,False,0,Traditional,499500,17,Bellaire Area,106,106,10/23/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
55921081,4802,Saxon,Bellaire,77401,Harris,Twin Oaks Sec 02,Single-Family,2006,5,3,2,3.2,13,1,2,False,3,Traditional,875000,17,Bellaire Area,46,414,12/22/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
85848466,4804,Beech,Bellaire,77401,Harris,Bellaire,Single-Family,2001,4,3,1,3.1,12,2,2,False,2,Traditional,960000,17,Bellaire Area,163,163,8/17/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
28526330,4804,Bellaire,Bellaire,77401,Harris,Town/Bellaire,Single-Family,1946,3,4,0,4.0,13,2,1,False,2,Ranch,924000,17,Bellaire Area,16,16,1/21/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
33794309,4805,Elm,Bellaire,77401,Harris,Whelshire,Single-Family,1950,3,2,0,2.0,3,0,1,False,2,Other Style,649000,17,Bellaire Area,532,532,8/23/2019,HOUSTON ISD,CONDIT EL,BELLAIRE H S
76671121,4812,Laurel,Bellaire,77401,Harris,Bellaire Amd,Single-Family,2021,5,5,1,5.1,24,1,2,False,2,Contemporary/Modern,1799000,17,Bellaire Area,17,170,1/20/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
65978067,4815,Mayfair,Bellaire,77401,Harris,Twin Oaks,Single-Family,2007,4,3,1,3.1,12,1,2,True,2,Mediterranean,924900,17,Bellaire Area,11,11,1/26/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
26058564,4817,Linden,Bellaire,77401,Harris,Bellaire Amd,Single-Family,2001,4,4,1,4.1,17,1,2,True,2,"Mediterranean, Traditional",1699000,17,Bellaire Area,1,1,2/5/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
3643027,4818,Spruce,Bellaire,77401,Harris,Bellaire,Single-Family,1984,3,2,1,2.1,8,1,2,False,2,Traditional,785000,17,Bellaire Area,108,108,10/21/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
89141136,4819,Laurel,Bellaire,77401,Harris,Bellaire Pt R/P,Single-Family,1995,4,3,1,3.1,16,1,3,True,0,Contemporary/Modern,1100000,17,Bellaire Area,36,113,1/1/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
18906767,4901,Welford,Bellaire,77401,Harris,Teas Garden Add Sec 01,Single-Family,1990,4,3,1,3.1,12,1,3,False,2,Traditional,999000,17,Bellaire Area,17,17,12/9/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
11098881,4907,Bellaire,Bellaire,77401,Harris,Bellaire,Single-Family,2007,4,4,1,4.1,11,2,2,True,2,"Contemporary/Modern, Mediterranean",1395000,17,Bellaire Area,199,199,7/22/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
29190643,4907,Imperial,Bellaire,77401,Harris,Loveland Terrace,Single-Family,1951,3,2,0,2.0,6,0,1,False,1,Ranch,425000,17,Bellaire Area,423,606,12/11/2019,HOUSTON ISD,CONDIT EL,BELLAIRE H S
33524639,4915,Evergreen,Bellaire,77401,Harris,Teas Garden Add Sec 03,Single-Family,2013,3,3,1,3.1,7,0,2,False,0,Mediterranean,1095000,17,Bellaire Area,69,289,11/29/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
65057476,4915,Imperial,Bellaire,77401,Harris,Loveland Terrace,Single-Family,2004,4,3,1,3.1,12,1,2,False,2,Traditional,819000,17,Bellaire Area,3,152,2/3/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
42386552,4917,Evergreen,Bellaire,77401,Harris,Teas Garden Sec 02,Single-Family,1991,5,4,1,4.1,12,1,2,False,2,Traditional,835000,17,Bellaire Area,46,334,12/22/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
29269579,4920,Laurel,Bellaire,77401,Harris,Bellaire,Single-Family,1989,4,2,1,2.1,9,1,2,False,2,Traditional,899000,17,Bellaire Area,221,221,6/26/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
62052899,4921,Beech,Bellaire,77401,Harris,Normanor,Single-Family,2009,4,3,1,3.1,4,1,2,True,1,Mediterranean,1350000,17,Bellaire Area,1,1,2/5/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
60280618,4921,Palmetto,Bellaire,77401,Harris,Bellaire,Single-Family,2017,4,4,1,4.1,8,1,2,True,2,Contemporary/Modern,1999999,17,Bellaire Area,129,240,9/30/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
26673955,5001,Wedgewood,Bellaire,77401,Harris,Post Oak Ct/Others-7495.02,Single-Family,1992,3,4,1,4.1,9,1,2,False,2,Traditional,975000,17,Bellaire Area,95,95,11/3/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
96501819,5008,Mayfair,Bellaire,77401,Harris,Loveland Terrace,Single-Family,2014,4,4,1,4.1,13,2,2,True,2,Traditional,1337000,17,Bellaire Area,23,23,1/14/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
8912327,5010,Mayfair,Bellaire,77401,Harris,Loveland Terrace,Single-Family,1955,3,2,0,2.0,6,0,1,True,0,"Ranch, Traditional",419000,17,Bellaire Area,205,205,7/16/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
43828598,5015,Imperial,Bellaire,77401,Harris,Loveland Terrace,Single-Family,1997,4,3,1,3.1,11,1,2,False,2,Traditional,873000,17,Bellaire Area,100,100,10/29/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
87746901,5108,Pocahontas,Bellaire,77401,Harris,Peaceful Valley Sec 01 02 R/P,Single-Family,1999,5,5,1,5.1,13,1,3,False,2,"Contemporary/Modern, Mediterranean",1650000,17,Bellaire Area,33,33,1/4/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
22551479,5109,Palmetto,Bellaire,77401,Harris,Bellaire,Single-Family,2016,5,4,1,4.1,14,1,2,False,2,"Contemporary/Modern, Traditional",1399000,17,Bellaire Area,33,2200,1/4/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
39308325,5122,Patrick Henry,Bellaire,77401,Harris,Peaceful Valley Sec 01 02 R/P,Single-Family,2020,5,5,1,5.1,13,1,2,False,2,Contemporary/Modern,1395000,17,Bellaire Area,119,119,10/10/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
81266831,5200,Beech,Bellaire,77401,Harris,Bellaire,Single-Family,1948,2,1,0,1.0,4,0,1,False,2,Ranch,395000,17,Bellaire Area,243,243,6/8/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
40531322,5203,Laurel,Bellaire,77401,Harris,Normanor 1,Single-Family,1994,4,4,1,4.1,15,1,2,False,2,Contemporary/Modern,798000,17,Bellaire Area,242,242,5/16/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
38581452,5203,Palmetto,Bellaire,77401,Harris,Bellaire,Single-Family,2009,5,4,2,4.2,20,1,2,True,3,"Contemporary/Modern, Mediterranean",1485000,17,Bellaire Area,187,290,8/3/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
24301550,5211,Patrick Henry,Bellaire,77401,Harris,Peaceful Valley Sec 01 02 R/P,Single-Family,2000,4,5,0,5.0,18,1,2,False,2,Traditional,1149000,17,Bellaire Area,9,9,1/28/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
30220654,5213,Jessamine,Bellaire,77401,Harris,Laurelhurst,Single-Family,1996,4,3,1,3.1,16,1,3,True,2,Traditional,1125000,17,Bellaire Area,29,29,1/8/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
65633990,5216,Laurel,Bellaire,77401,Harris,Bellaire,Single-Family,2001,4,4,1,4.1,16,1,2,True,2,Traditional,1195000,17,Bellaire Area,5,252,2/1/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
56593259,5312,Huisache,Bellaire,77401,Harris,Bassett,Single-Family,1995,4,3,1,3.1,14,1,3,False,2,Traditional,975000,17,Bellaire Area,144,144,9/11/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
5286984,5318,Pocahontas,Bellaire,77401,Harris,Peaceful Vly Add Rep,Single-Family,2012,4,4,1,4.1,12,0,2,False,3,Traditional,1148000,17,Bellaire Area,32,32,1/5/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
22469562,5400,Grand Lake,Houston,77081,Harris,Peaceful Valley Sec 01,Single-Family,2002,5,3,1,3.1,9,1,2,False,3,Traditional,1145000,17,Bellaire Area,145,145,9/14/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
31970591,5411,JESSAMINE,Houston,77081,Harris,Bell Haven R/P,Single-Family,1950,3,2,0,2.0,6,0,1,False,1,Traditional,375000,17,Bellaire Area,9,440,1/28/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
74170436,5516,Jessamine,Houston,77081,Harris,Richmond Plaza,Single-Family,2021,4,3,0,3.0,4,0,2,False,0,Contemporary/Modern,999999,17,Bellaire Area,71,71,11/27/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
95578023,5524,Jessamine,Houston,77081,Harris,Richmond Plaza,Single-Family,2015,4,4,0,4.0,10,1,2,False,2,Contemporary/Modern,1050000,17,Bellaire Area,40,40,12/28/2020,HOUSTON ISD,CONDIT EL,BELLAIRE H S
82454020,5532,Jessamine,Houston,77081,Harris,Richmond Plaza,Single-Family,2008,4,2,1,2.1,4,0,2,False,2,"Contemporary/Modern, Mediterranean",729000,17,Bellaire Area,29,29,1/8/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
1029097,4701,Braeburn #B,Bellaire,77401,Harris,Ladin Place,Single-Family,2007,5,4,2,4.2,10,2,2,False,0,Mediterranean,1595000,17,Bellaire Area,3,63,2/3/2021,HOUSTON ISD,CONDIT EL,BELLAIRE H S
23080784,5318,Palmetto #5318,Houston,77081,Harris,Elm Sr Amend & Clarewood Oak E-7493.08,Single-Family,2005,3,3,1,3.1,13,1,3,False,2,Traditional,395000,17,Gulfton,5,5,2/1/2021,HOUSTON ISD,CUNNINGHAM EL,BELLAIRE H S
14139208,5410,Ariel,Houston,77096,Harris,Kingston Terrace,Single-Family,1962,3,2,0,2.0,9,0,1,False,2,Traditional,349900,20,Meyerland Area,51,51,12/17/2020,HOUSTON ISD,HEROD EL,BELLAIRE H S
75874266,5455,Ariel,Houston,77096,Harris,Maplewood,Single-Family,1960,4,2,0,2.0,9,0,1,False,2,Traditional,425000,20,Meyerland Area,17,17,1/20/2021,HOUSTON ISD,HEROD EL,BELLAIRE H S
88259968,5478,Loch Lomond,Houston,77096,Harris,Maplewood Sec 13 R/P,Single-Family,1960,3,2,0,2.0,7,0,1,False,2,Traditional,269950,20,Meyerland Area,50,172,12/18/2020,HOUSTON ISD,HEROD EL,BELLAIRE H S
52166388,5503,Indigo,Houston,77096,Harris,Norwood Meadows,Single-Family,1961,3,2,0,2.0,11,0,1,False,0,Traditional,299000,20,Meyerland Area,16,71,1/21/2021,HOUSTON ISD,HEROD EL,BELLAIRE H S
45530921,5504,Shadow Crest,Houston,77096,Harris,Barkley Circle R/P,Single-Family,1973,3,2,0,2.0,9,0,1,False,2,Traditional,280000,20,Meyerland Area,82,82,11/16/2020,HOUSTON ISD,HEROD EL,BELLAIRE H S
21059713,5534,Loch Lomond,Houston,77096,Harris,Barkley Circle,Single-Family,1963,3,2,0,2.0,8,0,1,False,1,Ranch,299900,20,Meyerland Area,2,2,2/4/2021,HOUSTON ISD,HEROD EL,BELLAIRE H S
36445515,5622,Indigo,Houston,77096,Harris,MEYERLAND 10,Single-Family,1964,4,2,0,2.0,9,1,1,True,2,Traditional,399500,20,Meyerland Area,28,380,1/9/2021,HOUSTON ISD,HEROD EL,BELLAIRE H S
62319962,5638,Braeswood,Houston,77096,Harris,Maplewood North Sec 01,Single-Family,1970,4,2,0,2.0,2,1,1,False,2,Mediterranean,379999,20,Meyerland Area,20,20,1/17/2021,HOUSTON ISD,HEROD EL,BELLAIRE H S
50349924,5702,Reamer,Houston,77096,Harris,MAPLEWOOD NORTH SEC 1,Single-Family,1964,3,2,0,2.0,3,0,1,False,2,Ranch,325000,20,Meyerland Area,198,198,7/23/2020,HOUSTON ISD,HEROD EL,BELLAIRE H S
29819405,5710,cheltenham,Houston,77096,Harris,MAPLEWOOD NORTH SEC 2,Single-Family,1964,3,2,1,2.1,6,0,1,False,1,Contemporary/Modern,334000,20,Meyerland Area,202,202,7/19/2020,HOUSTON ISD,HEROD EL,BELLAIRE H S
90251958,5715,Jackwood,Houston,77096,Harris,Meyerland,Single-Family,1966,4,2,1,2.1,9,1,1,False,2,Traditional,495000,20,Meyerland Area,64,64,12/4/2020,HOUSTON ISD,HEROD EL,BELLAIRE H S
55905475,5723,Kuldell,Houston,77096,Harris,Maplewood North Sec 02,Single-Family,1964,3,2,0,2.0,3,1,1,False,1,"Contemporary/Modern, Ranch, Traditional",369000,20,Meyerland Area,171,171,8/19/2020,HOUSTON ISD,HEROD EL,BELLAIRE H S
8004511,5734,Kuldell,Houston,77096,Harris,Maplewood North Sec 02,Single-Family,1965,4,2,0,2.0,11,0,1,False,2,"Ranch, Traditional",414900,20,Meyerland Area,12,12,1/25/2021,HOUSTON ISD,HEROD EL,BELLAIRE H S
38347612,5743,Cheltenham,Houston,77096,Harris,Maplewood North Sec 02,Single-Family,1964,4,3,0,3.0,11,0,1,False,2,Traditional,479000,20,Meyerland Area,12,563,1/25/2021,HOUSTON ISD,HEROD EL,BELLAIRE H S
19632205,8310,Ashcroft,Houston,77096,Harris,Maplewood Sec 04,Single-Family,1959,4,3,0,3.0,10,0,1,True,2,Traditional,519000,17,Meyerland Area,64,64,12/4/2020,HOUSTON ISD,HEROD EL,BELLAIRE H S
92938808,8311,Ashcroft,Houston,77096,Harris,Maplewood Sec 04,Single-Family,1963,4,2,0,2.0,9,1,1,False,2,Traditional,464995,17,Meyerland Area,3,88,2/3/2021,HOUSTON ISD,HEROD EL,BELLAIRE H S
10977747,8910,Loch Lomond,Houston,77096,Harris,Meyercrest,Single-Family,1994,4,3,1,3.1,9,1,2,False,3,Traditional,575000,20,Meyerland Area,2,2,2/4/2021,HOUSTON ISD,HEROD EL,BELLAIRE H S
91767139,8915,Wallington,Houston,77096,Harris,Meyercrest,Single-Family,1994,4,3,1,3.1,5,1,2,False,2,"Contemporary/Modern, Georgian",669000,20,Meyerland Area,13,13,1/24/2021,HOUSTON ISD,HEROD EL,BELLAIRE H S
63069629,9110,Pontiac,Houston,77096,Harris,Maplewood North Sec 01,Single-Family,1964,3,2,0,2.0,6,0,1,False,2,Contemporary/Modern,259900,20,Meyerland Area,175,356,8/15/2020,HOUSTON ISD,HEROD EL,BELLAIRE H S
68346760,9203,Landsdowne,Houston,77096,Harris,Maplewood North,Single-Family,2020,5,4,1,4.1,12,1,2,False,2,"Other Style, Traditional",899000,20,Meyerland Area,103,103,10/26/2020,HOUSTON ISD,HEROD EL,BELLAIRE H S
80556120,2,Fournace Gardens,Bellaire,77401,Harris,Fournace Gardens,Single-Family,1999,3,3,1,3.1,10,1,2,False,2,Traditional,775000,17,Bellaire Area,38,66,12/30/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
66061479,102,Bellaire,Bellaire,77401,Harris,Bellaire Courts,Single-Family,2002,6,4,0,4.0,13,1,2,False,2,Traditional,1149000,17,Bellaire Area,16,16,1/21/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
57642549,109,Marrakech,Bellaire,77401,Harris,Evergreen Plaza,Single-Family,1998,4,3,1,3.1,12,1,2,False,2,Traditional,1159900,17,Bellaire Area,77,314,11/21/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
24757842,124,White,Bellaire,77401,Harris,White Subdivision,Single-Family,2014,3,2,1,2.1,3,0,2,False,2,"Contemporary/Modern, Mediterranean, Traditional",749999,17,Bellaire Area,18,80,1/19/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
93577535,132,Pamellia,Bellaire,77401,Harris,Palm Court,Single-Family,1997,4,3,2,3.2,15,2,3,True,2,Traditional,1599000,17,Bellaire Area,79,79,11/19/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
26231484,507,Wilmington,Bellaire,77401,Harris,Richmond Post Oaks,Single-Family,1950,3,1,0,1.0,3,0,1,False,1,"Ranch, Traditional",544000,17,Bellaire Area,96,688,11/2/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
88146441,4300,Darsey,Bellaire,77401,Harris,Southdale,Single-Family,2021,4,3,1,3.1,9,0,2,False,2,Contemporary/Modern,775760,17,Bellaire Area,246,246,6/5/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
65719740,4300,Lula,Bellaire,77401,Harris,Southdale,Single-Family,1945,2,0,0,0.0,2,0,1,False,0,Other Style,345000,17,Bellaire Area,353,353,2/19/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
51014146,4306,Jonathan,Bellaire,77401,Harris,Southdale,Single-Family,1938,2,1,0,1.0,5,0,1,False,0,Traditional,409900,17,Bellaire Area,305,356,4/6/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
61750835,4307,Mildred,Bellaire,77401,Harris,Southdale,Single-Family,2004,4,2,1,2.1,10,1,2,False,2,Other Style,629900,17,Bellaire Area,36,36,1/1/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
24120006,4313,Betty,Bellaire,77401,Harris,Southdale,Single-Family,2006,4,3,1,3.1,11,1,2,False,2,"Contemporary/Modern, Traditional",865000,17,Bellaire Area,22,22,1/15/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
91869024,4320,Vivian,Bellaire,77401,Harris,Southdale,Single-Family,1998,4,3,1,3.1,10,1,2,False,2,"Contemporary/Modern, French",799000,17,Bellaire Area,2,2,2/4/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
45770118,4327,Jim West,Bellaire,77401,Harris,Southdale,Single-Family,2020,4,4,1,4.1,9,1,2,False,2,"Contemporary/Modern, French, Other Style",1199900,17,Bellaire Area,198,198,7/23/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
94556154,4328,Wendell,Bellaire,77401,Harris,Southdale,Single-Family,1945,2,1,0,1.0,3,0,1,False,0,Traditional,375000,17,Bellaire Area,171,171,7/4/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
65945736,4333,Jim West,Bellaire,77401,Harris,Southdale Add,Single-Family,2004,4,3,1,3.1,10,2,2,False,2,"Contemporary/Modern, French, Other Style, Traditional",895000,17,Bellaire Area,57,57,12/11/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
7522640,4340,Lula,Bellaire,77401,Harris,Southdale,Single-Family,2020,4,4,0,4.0,10,1,2,False,2,"Contemporary/Modern, Other Style, Traditional",1198000,17,Bellaire Area,92,410,11/6/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
55630825,4400,Holt,Bellaire,77401,Harris,Southdale,Single-Family,1950,3,1,0,1.0,6,0,1,False,2,Other Style,389900,17,Bellaire Area,173,1131,8/17/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
45679812,4400,Oleander,Bellaire,77401,Harris,Southdale,Single-Family,1999,5,4,1,4.1,10,1,2,False,2,"Contemporary/Modern, Traditional",1029000,17,Bellaire Area,15,15,1/22/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
53907809,4401,Effie,Bellaire,77401,Harris,Southdale,Single-Family,2020,4,4,0,4.0,12,1,2,False,2,Contemporary/Modern,1249000,17,Bellaire Area,22,231,1/15/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
30582383,4403,Phil,Bellaire,77401,Harris,Southdale,Single-Family,2020,5,5,0,5.0,15,1,2,False,2,Contemporary/Modern,1269900,17,Bellaire Area,17,211,1/20/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
81810017,4406,Jane,Bellaire,77401,Harris,Southdale Add,Single-Family,1927,3,2,1,2.1,7,0,2,False,2,Traditional,475000,17,Bellaire Area,18,172,1/19/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
22440945,4412,Dorothy,Bellaire,77401,Harris,Southdale,Single-Family,2020,4,4,0,4.0,10,1,2,False,2,Traditional,1150000,17,Bellaire Area,136,320,9/23/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
23681012,4424,Ione,Bellaire,77401,Harris,Southdale,Single-Family,2009,4,4,0,4.0,12,1,2,False,2,Traditional,899000,17,Bellaire Area,155,155,9/4/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
80128574,4441,Jonathan,Bellaire,77401,Harris,Southdale,Single-Family,2020,4,4,1,4.1,9,0,2,False,2,Contemporary/Modern,1199900,17,Bellaire Area,88,88,11/10/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
39199126,4500,Merrie,Bellaire,77401,Harris,Merrie Lane Place,Single-Family,1991,6,5,0,5.0,12,1,2,False,3,Traditional,1150000,17,Bellaire Area,78,330,11/20/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
96989534,4502,Merrie,Bellaire,77401,Harris,Merrie Lane Place,Single-Family,2002,4,3,1,3.1,11,1,2,False,2,Traditional,1175000,17,Bellaire Area,86,190,11/12/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
60763873,4506,Mimosa,Bellaire,77401,Harris,Lt G Vaughn Estates,Single-Family,1958,3,3,0,3.0,7,2,1,False,0,"Ranch, Traditional",525000,17,Bellaire Area,23,23,1/14/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
86310079,4507,Holt,Bellaire,77401,Harris,Lee Manor,Single-Family,2000,4,3,1,3.1,12,1,2,False,2,Traditional,1150000,17,Bellaire Area,69,69,11/29/2020,HOUSTON ISD,HORN EL,BELLAIRE H S
20131137,4512,Park,Bellaire,77401,Harris,Beck Harrison,Single-Family,1957,4,3,3,3.3,14,3,3,False,2,Traditional,1399000,17,Bellaire Area,10,105,1/27/2021,HOUSTON ISD,HORN EL,BELLAIRE H S
